Date,Weekday,Person,Shift Start Time,Shift End Time,Activity,Activity Start Time,Activity End Time,Day Off
2024-03-09,Saturday,Person 11,07:00:00,23:00:00,On Queue,15:00:00,18:30:00,
2024-03-09,Saturday,Person 11,07:00:00,23:00:00,Break,18:30:00,18:45:00,
2024-03-09,Saturday,Person 11,07:00:00,23:00:00,On Queue,18:45:00,21:30:00,
2024-03-09,Saturday,Person 11,07:00:00,23:00:00,Break,21:30:00,21:45:00,
2024-03-09,Saturday,Person 11,07:00:00,23:00:00,On Queue,21:45:00,23:00:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,07:00:00,08:30:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,Break,08:30:00,08:45:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,08:45:00,11:45:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,Break,11:45:00,12:00:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,12:00:00,15:00:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,Meal,15:00:00,15:30:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,15:30:00,17:30:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,Break,17:30:00,17:45:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,17:45:00,20:45:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,Break,20:45:00,21:00:00,
2024-03-10,Sunday,Person 11,07:00:00,23:00:00,On Queue,21:00:00,23:00:00,
2024-03-15,Friday,Person 11,15:00:00,20:00:00,On Queue,15:00:00,17:15:00,
2024-03-15,Friday,Person 11,15:00:00,20:00:00,Break,17:15:00,17:30:00,
2024-03-15,Friday,Person 11,15:00:00,20:00:00,On Queue,17:30:00,20:00:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,07:00:00,09:15:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,Break,09:15:00,09:30:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,09:30:00,11:30:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,Break,11:30:00,11:45:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,11:45:00,14:30:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,Meal,14:30:00,15:00:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,15:00:00,18:30:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,Break,18:30:00,18:45:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,18:45:00,21:30:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,Break,21:30:00,21:45:00,
2024-03-16,Saturday,Person 11,07:00:00,23:00:00,On Queue,21:45:00,23:00:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,07:00:00,09:15:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,Break,09:15:00,09:30:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,09:30:00,11:45:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,Break,11:45:00,12:00:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,12:00:00,15:00:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,Meal,15:00:00,15:30:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,15:30:00,17:30:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,Break,17:30:00,17:45:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,17:45:00,20:30:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,Break,20:30:00,20:45:00,
2024-03-17,Sunday,Person 11,07:00:00,23:00:00,On Queue,20:45:00,23:00:00,
2024-03-22,Friday,Person 11,15:00:00,20:00:00,Absent,15:00:00,20:00:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,07:00:00,09:15:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,Break,09:15:00,09:30:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,09:30:00,11:30:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,Break,11:30:00,11:45:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,11:45:00,14:30:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,Meal,14:30:00,15:00:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,15:00:00,18:30:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,Break,18:30:00,18:45:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,18:45:00,21:30:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,Break,21:30:00,21:45:00,
2024-03-23,Saturday,Person 11,07:00:00,23:00:00,On Queue,21:45:00,23:00:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,07:00:00,09:15:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,Break,09:15:00,09:30:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,09:30:00,11:45:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,Break,11:45:00,12:00:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,12:00:00,15:00:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,Meal,15:00:00,15:30:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,15:30:00,17:30:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,Break,17:30:00,17:45:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,17:45:00,20:30:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,Break,20:30:00,20:45:00,
2024-03-24,Sunday,Person 11,07:00:00,23:00:00,On Queue,20:45:00,23:00:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:15:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,Break,10:15:00,10:30:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,Break,14:00:00,14:15:00,
2024-02-26,Monday,Person 12,08:00:00,16:30:00,On Queue,14:15:00,16:30:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-02-27,Tuesday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,Break,14:00:00,14:15:00,
2024-02-28,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:15:00,16:30:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:15:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,Break,10:15:00,10:30:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-02-29,Thursday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:15:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,Break,10:15:00,10:30:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-01,Friday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:15:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,Break,14:15:00,14:30:00,
2024-03-04,Monday,Person 12,08:00:00,16:30:00,On Queue,14:30:00,16:30:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,15:00:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,Break,15:00:00,15:15:00,
2024-03-05,Tuesday,Person 12,08:00:00,16:30:00,On Queue,15:15:00,16:30:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-06,Wednesday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-07,Thursday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:30:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,Break,14:30:00,14:45:00,
2024-03-08,Friday,Person 12,08:00:00,16:30:00,On Queue,14:45:00,16:30:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:15:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,Break,10:15:00,10:30:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,15:00:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,Break,15:00:00,15:15:00,
2024-03-11,Monday,Person 12,08:00:00,16:30:00,On Queue,15:15:00,16:30:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-12,Tuesday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:30:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,Break,14:30:00,14:45:00,
2024-03-13,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:45:00,16:30:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:00:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,Break,10:00:00,10:15:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,On Queue,10:15:00,10:30:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:45:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-14,Thursday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:00:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,Break,10:00:00,10:15:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,On Queue,10:15:00,10:30:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,15:00:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,Break,15:00:00,15:15:00,
2024-03-15,Friday,Person 12,08:00:00,16:30:00,On Queue,15:15:00,16:30:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:30:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,Break,09:30:00,09:45:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,On Queue,09:45:00,10:30:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:30:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,Break,14:30:00,14:45:00,
2024-03-18,Monday,Person 12,08:00:00,16:30:00,On Queue,14:45:00,16:30:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,10:00:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Break,10:00:00,10:15:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,On Queue,10:15:00,10:30:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Meeting,14:00:00,14:30:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,On Queue,14:30:00,14:45:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,Break,14:45:00,15:00:00,
2024-03-19,Tuesday,Person 12,08:00:00,16:30:00,On Queue,15:00:00,16:30:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:15:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,Break,14:15:00,14:30:00,
2024-03-20,Wednesday,Person 12,08:00:00,16:30:00,On Queue,14:30:00,16:30:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,14:00:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,On Queue,14:00:00,14:15:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,Break,14:15:00,14:30:00,
2024-03-21,Thursday,Person 12,08:00:00,16:30:00,On Queue,14:30:00,16:30:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,On Queue,08:00:00,09:45:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Break,09:45:00,10:00:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,On Queue,10:00:00,10:30:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Chat Support,10:30:00,12:00:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Meal,12:00:00,12:30:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,On Queue,12:30:00,13:00:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Chat Support,13:00:00,13:30:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Program Training,13:30:00,15:00:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,Break,15:00:00,15:15:00,
2024-03-22,Friday,Person 12,08:00:00,16:30:00,On Queue,15:15:00,16:30:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,Absent,23:00:00,01:29:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,On Queue,01:29:00,02:30:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,Meal,02:30:00,03:00:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,On Queue,03:00:00,05:15:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,Break,05:15:00,05:30:00,
2024-02-28,Wednesday,Person 13,23:00:00,07:30:00,On Queue,05:30:00,07:30:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,On Queue,23:00:00,01:00:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,Break,01:00:00,01:15:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,On Queue,01:15:00,02:30:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,Meal,02:30:00,03:00:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,On Queue,03:00:00,05:00:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,Break,05:00:00,05:15:00,
2024-02-29,Thursday,Person 13,23:00:00,07:30:00,On Queue,05:15:00,07:30:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,Absent,23:00:00,23:27:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,On Queue,23:27:00,01:30:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,Break,01:30:00,01:45:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,On Queue,01:45:00,03:30:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,Meal,03:30:00,04:00:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,On Queue,04:00:00,05:30:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,Break,05:30:00,05:45:00,
2024-03-01,Friday,Person 13,23:00:00,07:30:00,On Queue,05:45:00,07:30:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,On Queue,23:00:00,01:00:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,Break,01:00:00,01:15:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,On Queue,01:15:00,03:00:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,Meal,03:00:00,03:30:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,On Queue,03:30:00,05:15:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,Break,05:15:00,05:30:00,
2024-03-02,Saturday,Person 13,23:00:00,07:30:00,On Queue,05:30:00,07:30:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,On Queue,23:00:00,01:30:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,Break,01:30:00,01:45:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,On Queue,01:45:00,03:15:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,Meal,03:15:00,03:45:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,On Queue,03:45:00,06:00:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,Break,06:00:00,06:15:00,
2024-03-03,Sunday,Person 13,23:00:00,07:30:00,On Queue,06:15:00,07:30:00,
2024-03-06,Wednesday,Person 13,23:00:00,07:30:00,On Queue,23:00:00,01:00:00,
2024-03-06,Wednesday,Person 13,23:00:00,07:30:00,Break,01:00:00,01:15:00,
2024-03-06,Wednesday,Person 13,23:00:00,07:30:00,On Queue,01:15:00,02:30:00,
2024-03-06,Wednesday,Person 13,23:00:00,07:30:00,Meal,02:30:00,03:00:00,
2024-03-06,Wednesday,Person 13,23:00:00,07:30:00,On Queue,03:00:00,05:30:00,
